State,Industry,Series ID,Month,Turnover
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Apr,319.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 May,316.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Jun,305.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Jul,303.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Aug,315.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Sep,303.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Oct,306.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Nov,315.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1990 Dec,356.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Jan,318.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Feb,283.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Mar,297.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Apr,294.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 May,302.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Jun,293
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Jul,303.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Aug,314.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Sep,332.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Oct,366
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Nov,370.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1991 Dec,393.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Jan,345.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Feb,324.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Mar,356
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Apr,351.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 May,357.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Jun,330.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Jul,332.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Aug,327.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Sep,325.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Oct,324.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Nov,329.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1992 Dec,377.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Jan,303.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Feb,289.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Mar,281.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Apr,282.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 May,278.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Jun,275.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Jul,295.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Aug,293.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Sep,309.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Oct,321.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Nov,338.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1993 Dec,378.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Jan,345.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Feb,311.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Mar,356.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Apr,323.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 May,328.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Jun,326.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Jul,352.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Aug,356.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Sep,353.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Oct,339.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Nov,364.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1994 Dec,403.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Jan,389
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Feb,358.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Mar,395
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Apr,386.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 May,399.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Jun,373.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Jul,406.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Aug,406
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Sep,419.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Oct,448.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Nov,462.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1995 Dec,521.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Jan,490.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Feb,461.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Mar,480.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Apr,464.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 May,447.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Jun,431.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Jul,434.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Aug,446.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Sep,422.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Oct,443.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Nov,435
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1996 Dec,471.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Jan,449.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Feb,405.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Mar,439
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Apr,422.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 May,431.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Jun,406.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Jul,425.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Aug,436.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Sep,434
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Oct,443.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Nov,447.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1997 Dec,483.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Jan,440.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Feb,379.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Mar,406.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Apr,370.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 May,395.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Jun,376.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Jul,401.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Aug,382.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Sep,388.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Oct,434.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Nov,433
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1998 Dec,459
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Jan,461.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Feb,419.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Mar,464.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Apr,470.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 May,493
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Jun,444
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Jul,390.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Aug,407.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Sep,419.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Oct,424.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Nov,426.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,1999 Dec,476.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Jan,427.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Feb,402
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Mar,437.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Apr,438.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 May,435.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Jun,433.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Jul,481
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Aug,481
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Sep,593.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Oct,560.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Nov,517.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2000 Dec,573.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Jan,557.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Feb,501.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Mar,569.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Apr,501.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 May,512.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Jun,479.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Jul,505.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Aug,503
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Sep,495.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Oct,510.5
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Nov,492.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2001 Dec,540.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Jan,495.4
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Feb,433.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Mar,471.3
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Apr,475.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 May,482
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Jun,459.9
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Jul,481.2
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Aug,486.1
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Sep,470.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Oct,483.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Nov,469
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2002 Dec,522.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2003 Jan,498.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2003 Feb,431.7
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2003 Mar,479.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2003 Apr,498.6
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2003 May,515.8
New South Wales,"Cafes, restaurants and takeaway food services",A3349789K,2003 Jun,474.2
