ds,unique_id,Title,y
1979-07-31,CEU3231500001,Nondurable Goods: Apparel,
1979-08-31,CEU3231500001,Nondurable Goods: Apparel,
1979-09-30,CEU3231500001,Nondurable Goods: Apparel,
1979-10-31,CEU3231500001,Nondurable Goods: Apparel,
1979-11-30,CEU3231500001,Nondurable Goods: Apparel,
1979-12-31,CEU3231500001,Nondurable Goods: Apparel,
1980-01-31,CEU3231500001,Nondurable Goods: Apparel,
1980-02-29,CEU3231500001,Nondurable Goods: Apparel,
1980-03-31,CEU3231500001,Nondurable Goods: Apparel,
1980-04-30,CEU3231500001,Nondurable Goods: Apparel,
1980-05-31,CEU3231500001,Nondurable Goods: Apparel,
1980-06-30,CEU3231500001,Nondurable Goods: Apparel,
1980-07-31,CEU3231500001,Nondurable Goods: Apparel,
1980-08-31,CEU3231500001,Nondurable Goods: Apparel,
1980-09-30,CEU3231500001,Nondurable Goods: Apparel,
1980-10-31,CEU3231500001,Nondurable Goods: Apparel,
1980-11-30,CEU3231500001,Nondurable Goods: Apparel,
1980-12-31,CEU3231500001,Nondurable Goods: Apparel,
1981-01-31,CEU3231500001,Nondurable Goods: Apparel,
1981-02-28,CEU3231500001,Nondurable Goods: Apparel,
1981-03-31,CEU3231500001,Nondurable Goods: Apparel,
1981-04-30,CEU3231500001,Nondurable Goods: Apparel,
1981-05-31,CEU3231500001,Nondurable Goods: Apparel,
1981-06-30,CEU3231500001,Nondurable Goods: Apparel,
1981-07-31,CEU3231500001,Nondurable Goods: Apparel,
1981-08-31,CEU3231500001,Nondurable Goods: Apparel,
1981-09-30,CEU3231500001,Nondurable Goods: Apparel,
1981-10-31,CEU3231500001,Nondurable Goods: Apparel,
1981-11-30,CEU3231500001,Nondurable Goods: Apparel,
1981-12-31,CEU3231500001,Nondurable Goods: Apparel,
1982-01-31,CEU3231500001,Nondurable Goods: Apparel,
1982-02-28,CEU3231500001,Nondurable Goods: Apparel,
1982-03-31,CEU3231500001,Nondurable Goods: Apparel,
1982-04-30,CEU3231500001,Nondurable Goods: Apparel,
1982-05-31,CEU3231500001,Nondurable Goods: Apparel,
1982-06-30,CEU3231500001,Nondurable Goods: Apparel,
1982-07-31,CEU3231500001,Nondurable Goods: Apparel,
1982-08-31,CEU3231500001,Nondurable Goods: Apparel,
1982-09-30,CEU3231500001,Nondurable Goods: Apparel,
1982-10-31,CEU3231500001,Nondurable Goods: Apparel,
1982-11-30,CEU3231500001,Nondurable Goods: Apparel,
1982-12-31,CEU3231500001,Nondurable Goods: Apparel,
1983-01-31,CEU3231500001,Nondurable Goods: Apparel,
1983-02-28,CEU3231500001,Nondurable Goods: Apparel,
1983-03-31,CEU3231500001,Nondurable Goods: Apparel,
1983-04-30,CEU3231500001,Nondurable Goods: Apparel,
1983-05-31,CEU3231500001,Nondurable Goods: Apparel,
1983-06-30,CEU3231500001,Nondurable Goods: Apparel,
1983-07-31,CEU3231500001,Nondurable Goods: Apparel,
1983-08-31,CEU3231500001,Nondurable Goods: Apparel,
1983-09-30,CEU3231500001,Nondurable Goods: Apparel,
1983-10-31,CEU3231500001,Nondurable Goods: Apparel,
1983-11-30,CEU3231500001,Nondurable Goods: Apparel,
1983-12-31,CEU3231500001,Nondurable Goods: Apparel,
1984-01-31,CEU3231500001,Nondurable Goods: Apparel,
1984-02-29,CEU3231500001,Nondurable Goods: Apparel,
1984-03-31,CEU3231500001,Nondurable Goods: Apparel,
1984-04-30,CEU3231500001,Nondurable Goods: Apparel,
1984-05-31,CEU3231500001,Nondurable Goods: Apparel,
1984-06-30,CEU3231500001,Nondurable Goods: Apparel,
1984-07-31,CEU3231500001,Nondurable Goods: Apparel,
1984-08-31,CEU3231500001,Nondurable Goods: Apparel,
1984-09-30,CEU3231500001,Nondurable Goods: Apparel,
1984-10-31,CEU3231500001,Nondurable Goods: Apparel,
1984-11-30,CEU3231500001,Nondurable Goods: Apparel,
1984-12-31,CEU3231500001,Nondurable Goods: Apparel,
1985-01-31,CEU3231500001,Nondurable Goods: Apparel,
1985-02-28,CEU3231500001,Nondurable Goods: Apparel,
1985-03-31,CEU3231500001,Nondurable Goods: Apparel,
1985-04-30,CEU3231500001,Nondurable Goods: Apparel,
1985-05-31,CEU3231500001,Nondurable Goods: Apparel,
1985-06-30,CEU3231500001,Nondurable Goods: Apparel,
1985-07-31,CEU3231500001,Nondurable Goods: Apparel,
1985-08-31,CEU3231500001,Nondurable Goods: Apparel,
1985-09-30,CEU3231500001,Nondurable Goods: Apparel,
1985-10-31,CEU3231500001,Nondurable Goods: Apparel,
1985-11-30,CEU3231500001,Nondurable Goods: Apparel,
1985-12-31,CEU3231500001,Nondurable Goods: Apparel,
1986-01-31,CEU3231500001,Nondurable Goods: Apparel,
1986-02-28,CEU3231500001,Nondurable Goods: Apparel,
1986-03-31,CEU3231500001,Nondurable Goods: Apparel,
1986-04-30,CEU3231500001,Nondurable Goods: Apparel,
1986-05-31,CEU3231500001,Nondurable Goods: Apparel,
1986-06-30,CEU3231500001,Nondurable Goods: Apparel,
1986-07-31,CEU3231500001,Nondurable Goods: Apparel,
1986-08-31,CEU3231500001,Nondurable Goods: Apparel,
1986-09-30,CEU3231500001,Nondurable Goods: Apparel,
1986-10-31,CEU3231500001,Nondurable Goods: Apparel,
1986-11-30,CEU3231500001,Nondurable Goods: Apparel,
1986-12-31,CEU3231500001,Nondurable Goods: Apparel,
1987-01-31,CEU3231500001,Nondurable Goods: Apparel,
1987-02-28,CEU3231500001,Nondurable Goods: Apparel,
1987-03-31,CEU3231500001,Nondurable Goods: Apparel,
1987-04-30,CEU3231500001,Nondurable Goods: Apparel,
1987-05-31,CEU3231500001,Nondurable Goods: Apparel,
1987-06-30,CEU3231500001,Nondurable Goods: Apparel,
1987-07-31,CEU3231500001,Nondurable Goods: Apparel,
1987-08-31,CEU3231500001,Nondurable Goods: Apparel,
1987-09-30,CEU3231500001,Nondurable Goods: Apparel,
1987-10-31,CEU3231500001,Nondurable Goods: Apparel,
1987-11-30,CEU3231500001,Nondurable Goods: Apparel,
1987-12-31,CEU3231500001,Nondurable Goods: Apparel,
1988-01-31,CEU3231500001,Nondurable Goods: Apparel,
1988-02-29,CEU3231500001,Nondurable Goods: Apparel,
1988-03-31,CEU3231500001,Nondurable Goods: Apparel,
1988-04-30,CEU3231500001,Nondurable Goods: Apparel,
1988-05-31,CEU3231500001,Nondurable Goods: Apparel,
1988-06-30,CEU3231500001,Nondurable Goods: Apparel,
1988-07-31,CEU3231500001,Nondurable Goods: Apparel,
1988-08-31,CEU3231500001,Nondurable Goods: Apparel,
1988-09-30,CEU3231500001,Nondurable Goods: Apparel,
1988-10-31,CEU3231500001,Nondurable Goods: Apparel,
1988-11-30,CEU3231500001,Nondurable Goods: Apparel,
1988-12-31,CEU3231500001,Nondurable Goods: Apparel,
1989-01-31,CEU3231500001,Nondurable Goods: Apparel,
1989-02-28,CEU3231500001,Nondurable Goods: Apparel,
1989-03-31,CEU3231500001,Nondurable Goods: Apparel,
1989-04-30,CEU3231500001,Nondurable Goods: Apparel,
1989-05-31,CEU3231500001,Nondurable Goods: Apparel,
1989-06-30,CEU3231500001,Nondurable Goods: Apparel,
1989-07-31,CEU3231500001,Nondurable Goods: Apparel,
1989-08-31,CEU3231500001,Nondurable Goods: Apparel,
1989-09-30,CEU3231500001,Nondurable Goods: Apparel,
1989-10-31,CEU3231500001,Nondurable Goods: Apparel,
1989-11-30,CEU3231500001,Nondurable Goods: Apparel,
1989-12-31,CEU3231500001,Nondurable Goods: Apparel,
1990-01-31,CEU3231500001,Nondurable Goods: Apparel,924.3
1990-02-28,CEU3231500001,Nondurable Goods: Apparel,922.1
1990-03-31,CEU3231500001,Nondurable Goods: Apparel,915.8
1990-04-30,CEU3231500001,Nondurable Goods: Apparel,913.3
1990-05-31,CEU3231500001,Nondurable Goods: Apparel,908.3
1990-06-30,CEU3231500001,Nondurable Goods: Apparel,911.5
1990-07-31,CEU3231500001,Nondurable Goods: Apparel,876.0
1990-08-31,CEU3231500001,Nondurable Goods: Apparel,901.3
1990-09-30,CEU3231500001,Nondurable Goods: Apparel,902.5
1990-10-31,CEU3231500001,Nondurable Goods: Apparel,893.9
1990-11-30,CEU3231500001,Nondurable Goods: Apparel,888.9
1990-12-31,CEU3231500001,Nondurable Goods: Apparel,876.0
1991-01-31,CEU3231500001,Nondurable Goods: Apparel,866.9
1991-02-28,CEU3231500001,Nondurable Goods: Apparel,871.2
1991-03-31,CEU3231500001,Nondurable Goods: Apparel,869.8
1991-04-30,CEU3231500001,Nondurable Goods: Apparel,863.6
1991-05-31,CEU3231500001,Nondurable Goods: Apparel,869.1
1991-06-30,CEU3231500001,Nondurable Goods: Apparel,878.6
1991-07-31,CEU3231500001,Nondurable Goods: Apparel,857.6
1991-08-31,CEU3231500001,Nondurable Goods: Apparel,881.0
1991-09-30,CEU3231500001,Nondurable Goods: Apparel,886.5
1991-10-31,CEU3231500001,Nondurable Goods: Apparel,892.2
1991-11-30,CEU3231500001,Nondurable Goods: Apparel,896.3
1991-12-31,CEU3231500001,Nondurable Goods: Apparel,890.0
1992-01-31,CEU3231500001,Nondurable Goods: Apparel,878.3
1992-02-29,CEU3231500001,Nondurable Goods: Apparel,881.6
1992-03-31,CEU3231500001,Nondurable Goods: Apparel,880.8
1992-04-30,CEU3231500001,Nondurable Goods: Apparel,880.3
1992-05-31,CEU3231500001,Nondurable Goods: Apparel,882.5
1992-06-30,CEU3231500001,Nondurable Goods: Apparel,889.2
1992-07-31,CEU3231500001,Nondurable Goods: Apparel,870.3
1992-08-31,CEU3231500001,Nondurable Goods: Apparel,881.3
1992-09-30,CEU3231500001,Nondurable Goods: Apparel,880.6
1992-10-31,CEU3231500001,Nondurable Goods: Apparel,878.7
1992-11-30,CEU3231500001,Nondurable Goods: Apparel,876.2
1992-12-31,CEU3231500001,Nondurable Goods: Apparel,871.2
1993-01-31,CEU3231500001,Nondurable Goods: Apparel,862.2
1993-02-28,CEU3231500001,Nondurable Goods: Apparel,867.9
1993-03-31,CEU3231500001,Nondurable Goods: Apparel,867.8
1993-04-30,CEU3231500001,Nondurable Goods: Apparel,864.2
1993-05-31,CEU3231500001,Nondurable Goods: Apparel,867.4
1993-06-30,CEU3231500001,Nondurable Goods: Apparel,869.7
1993-07-31,CEU3231500001,Nondurable Goods: Apparel,843.4
1993-08-31,CEU3231500001,Nondurable Goods: Apparel,858.7
1993-09-30,CEU3231500001,Nondurable Goods: Apparel,857.0
1993-10-31,CEU3231500001,Nondurable Goods: Apparel,851.3
1993-11-30,CEU3231500001,Nondurable Goods: Apparel,846.5
1993-12-31,CEU3231500001,Nondurable Goods: Apparel,831.4
1994-01-31,CEU3231500001,Nondurable Goods: Apparel,820.6
1994-02-28,CEU3231500001,Nondurable Goods: Apparel,825.8
1994-03-31,CEU3231500001,Nondurable Goods: Apparel,828.5
1994-04-30,CEU3231500001,Nondurable Goods: Apparel,830.3
1994-05-31,CEU3231500001,Nondurable Goods: Apparel,837.0
1994-06-30,CEU3231500001,Nondurable Goods: Apparel,841.6
1994-07-31,CEU3231500001,Nondurable Goods: Apparel,817.1
1994-08-31,CEU3231500001,Nondurable Goods: Apparel,838.1
1994-09-30,CEU3231500001,Nondurable Goods: Apparel,840.5
1994-10-31,CEU3231500001,Nondurable Goods: Apparel,842.5
1994-11-30,CEU3231500001,Nondurable Goods: Apparel,835.8
1994-12-31,CEU3231500001,Nondurable Goods: Apparel,825.3
1995-01-31,CEU3231500001,Nondurable Goods: Apparel,811.4
1995-02-28,CEU3231500001,Nondurable Goods: Apparel,812.6
1995-03-31,CEU3231500001,Nondurable Goods: Apparel,809.7
1995-04-30,CEU3231500001,Nondurable Goods: Apparel,808.6
1995-05-31,CEU3231500001,Nondurable Goods: Apparel,807.5
1995-06-30,CEU3231500001,Nondurable Goods: Apparel,805.5
1995-07-31,CEU3231500001,Nondurable Goods: Apparel,776.4
1995-08-31,CEU3231500001,Nondurable Goods: Apparel,790.1
1995-09-30,CEU3231500001,Nondurable Goods: Apparel,785.3
1995-10-31,CEU3231500001,Nondurable Goods: Apparel,773.1
1995-11-30,CEU3231500001,Nondurable Goods: Apparel,764.7
1995-12-31,CEU3231500001,Nondurable Goods: Apparel,748.2
1996-01-31,CEU3231500001,Nondurable Goods: Apparel,727.5
1996-02-29,CEU3231500001,Nondurable Goods: Apparel,740.5
1996-03-31,CEU3231500001,Nondurable Goods: Apparel,733.9
1996-04-30,CEU3231500001,Nondurable Goods: Apparel,729.7
1996-05-31,CEU3231500001,Nondurable Goods: Apparel,729.5
1996-06-30,CEU3231500001,Nondurable Goods: Apparel,727.9
1996-07-31,CEU3231500001,Nondurable Goods: Apparel,707.3
1996-08-31,CEU3231500001,Nondurable Goods: Apparel,717.8
1996-09-30,CEU3231500001,Nondurable Goods: Apparel,719.6
1996-10-31,CEU3231500001,Nondurable Goods: Apparel,717.0
1996-11-30,CEU3231500001,Nondurable Goods: Apparel,713.1
1996-12-31,CEU3231500001,Nondurable Goods: Apparel,703.4
1997-01-31,CEU3231500001,Nondurable Goods: Apparel,691.2
1997-02-28,CEU3231500001,Nondurable Goods: Apparel,695.4
1997-03-31,CEU3231500001,Nondurable Goods: Apparel,692.4
1997-04-30,CEU3231500001,Nondurable Goods: Apparel,690.2
1997-05-31,CEU3231500001,Nondurable Goods: Apparel,690.7
1997-06-30,CEU3231500001,Nondurable Goods: Apparel,690.1
1997-07-31,CEU3231500001,Nondurable Goods: Apparel,664.5
1997-08-31,CEU3231500001,Nondurable Goods: Apparel,679.7
1997-09-30,CEU3231500001,Nondurable Goods: Apparel,677.3
1997-10-31,CEU3231500001,Nondurable Goods: Apparel,673.1
1997-11-30,CEU3231500001,Nondurable Goods: Apparel,666.2
1997-12-31,CEU3231500001,Nondurable Goods: Apparel,659.2
1998-01-31,CEU3231500001,Nondurable Goods: Apparel,646.0
1998-02-28,CEU3231500001,Nondurable Goods: Apparel,643.7
1998-03-31,CEU3231500001,Nondurable Goods: Apparel,642.3
1998-04-30,CEU3231500001,Nondurable Goods: Apparel,634.5
1998-05-31,CEU3231500001,Nondurable Goods: Apparel,632.0
1998-06-30,CEU3231500001,Nondurable Goods: Apparel,632.1
1998-07-31,CEU3231500001,Nondurable Goods: Apparel,616.1
1998-08-31,CEU3231500001,Nondurable Goods: Apparel,617.1
1998-09-30,CEU3231500001,Nondurable Goods: Apparel,615.5
1998-10-31,CEU3231500001,Nondurable Goods: Apparel,602.7
1998-11-30,CEU3231500001,Nondurable Goods: Apparel,591.5
1998-12-31,CEU3231500001,Nondurable Goods: Apparel,583.8
1999-01-31,CEU3231500001,Nondurable Goods: Apparel,571.4
1999-02-28,CEU3231500001,Nondurable Goods: Apparel,563.5
1999-03-31,CEU3231500001,Nondurable Goods: Apparel,560.0
1999-04-30,CEU3231500001,Nondurable Goods: Apparel,553.4
1999-05-31,CEU3231500001,Nondurable Goods: Apparel,551.5
1999-06-30,CEU3231500001,Nondurable Goods: Apparel,549.7
1999-07-31,CEU3231500001,Nondurable Goods: Apparel,531.1
1999-08-31,CEU3231500001,Nondurable Goods: Apparel,534.8
1999-09-30,CEU3231500001,Nondurable Goods: Apparel,527.3
1999-10-31,CEU3231500001,Nondurable Goods: Apparel,521.8
1999-11-30,CEU3231500001,Nondurable Goods: Apparel,516.4
1999-12-31,CEU3231500001,Nondurable Goods: Apparel,504.9
2000-01-31,CEU3231500001,Nondurable Goods: Apparel,491.3
2000-02-29,CEU3231500001,Nondurable Goods: Apparel,495.6
2000-03-31,CEU3231500001,Nondurable Goods: Apparel,499.1
2000-04-30,CEU3231500001,Nondurable Goods: Apparel,494.2
2000-05-31,CEU3231500001,Nondurable Goods: Apparel,492.6
2000-06-30,CEU3231500001,Nondurable Goods: Apparel,495.8
2000-07-31,CEU3231500001,Nondurable Goods: Apparel,479.2
2000-08-31,CEU3231500001,Nondurable Goods: Apparel,480.6
2000-09-30,CEU3231500001,Nondurable Goods: Apparel,476.4
2000-10-31,CEU3231500001,Nondurable Goods: Apparel,472.0
2000-11-30,CEU3231500001,Nondurable Goods: Apparel,468.3
2000-12-31,CEU3231500001,Nondurable Goods: Apparel,457.1
2001-01-31,CEU3231500001,Nondurable Goods: Apparel,444.3
2001-02-28,CEU3231500001,Nondurable Goods: Apparel,445.5
2001-03-31,CEU3231500001,Nondurable Goods: Apparel,446.6
2001-04-30,CEU3231500001,Nondurable Goods: Apparel,437.2
2001-05-31,CEU3231500001,Nondurable Goods: Apparel,431.6
2001-06-30,CEU3231500001,Nondurable Goods: Apparel,429.3
2001-07-31,CEU3231500001,Nondurable Goods: Apparel,413.0
2001-08-31,CEU3231500001,Nondurable Goods: Apparel,401.2
2001-09-30,CEU3231500001,Nondurable Goods: Apparel,397.3
2001-10-31,CEU3231500001,Nondurable Goods: Apparel,388.1
2001-11-30,CEU3231500001,Nondurable Goods: Apparel,379.2
2001-12-31,CEU3231500001,Nondurable Goods: Apparel,368.7
2002-01-31,CEU3231500001,Nondurable Goods: Apparel,355.5
2002-02-28,CEU3231500001,Nondurable Goods: Apparel,356.5
2002-03-31,CEU3231500001,Nondurable Goods: Apparel,356.5
2002-04-30,CEU3231500001,Nondurable Goods: Apparel,351.8
2002-05-31,CEU3231500001,Nondurable Goods: Apparel,354.2
2002-06-30,CEU3231500001,Nondurable Goods: Apparel,360.7
2002-07-31,CEU3231500001,Nondurable Goods: Apparel,349.6
2002-08-31,CEU3231500001,Nondurable Goods: Apparel,349.1
2002-09-30,CEU3231500001,Nondurable Goods: Apparel,350.7
2002-10-31,CEU3231500001,Nondurable Goods: Apparel,343.7
2002-11-30,CEU3231500001,Nondurable Goods: Apparel,341.1
2002-12-31,CEU3231500001,Nondurable Goods: Apparel,330.3
2003-01-31,CEU3231500001,Nondurable Goods: Apparel,320.0
2003-02-28,CEU3231500001,Nondurable Goods: Apparel,317.7
2003-03-31,CEU3231500001,Nondurable Goods: Apparel,318.0
2003-04-30,CEU3231500001,Nondurable Goods: Apparel,311.3
2003-05-31,CEU3231500001,Nondurable Goods: Apparel,312.1
2003-06-30,CEU3231500001,Nondurable Goods: Apparel,312.1
2003-07-31,CEU3231500001,Nondurable Goods: Apparel,295.4
2003-08-31,CEU3231500001,Nondurable Goods: Apparel,295.0
2003-09-30,CEU3231500001,Nondurable Goods: Apparel,294.2
2003-10-31,CEU3231500001,Nondurable Goods: Apparel,294.3
2003-11-30,CEU3231500001,Nondurable Goods: Apparel,290.1
2003-12-31,CEU3231500001,Nondurable Goods: Apparel,286.2
2004-01-31,CEU3231500001,Nondurable Goods: Apparel,281.0
2004-02-29,CEU3231500001,Nondurable Goods: Apparel,283.6
2004-03-31,CEU3231500001,Nondurable Goods: Apparel,285.7
2004-04-30,CEU3231500001,Nondurable Goods: Apparel,284.1
2004-05-31,CEU3231500001,Nondurable Goods: Apparel,284.6
2004-06-30,CEU3231500001,Nondurable Goods: Apparel,285.6
2004-07-31,CEU3231500001,Nondurable Goods: Apparel,274.0
2004-08-31,CEU3231500001,Nondurable Goods: Apparel,277.7
2004-09-30,CEU3231500001,Nondurable Goods: Apparel,277.8
2004-10-31,CEU3231500001,Nondurable Goods: Apparel,271.3
2004-11-30,CEU3231500001,Nondurable Goods: Apparel,267.3
2004-12-31,CEU3231500001,Nondurable Goods: Apparel,263.6
2005-01-31,CEU3231500001,Nondurable Goods: Apparel,257.0
2005-02-28,CEU3231500001,Nondurable Goods: Apparel,259.5
2005-03-31,CEU3231500001,Nondurable Goods: Apparel,258.1
2005-04-30,CEU3231500001,Nondurable Goods: Apparel,257.0
2005-05-31,CEU3231500001,Nondurable Goods: Apparel,254.6
2005-06-30,CEU3231500001,Nondurable Goods: Apparel,255.5
2005-07-31,CEU3231500001,Nondurable Goods: Apparel,248.5
2005-08-31,CEU3231500001,Nondurable Goods: Apparel,248.6
2005-09-30,CEU3231500001,Nondurable Goods: Apparel,247.6
2005-10-31,CEU3231500001,Nondurable Goods: Apparel,240.7
2005-11-30,CEU3231500001,Nondurable Goods: Apparel,240.6
2005-12-31,CEU3231500001,Nondurable Goods: Apparel,237.7
2006-01-31,CEU3231500001,Nondurable Goods: Apparel,232.3
2006-02-28,CEU3231500001,Nondurable Goods: Apparel,236.4
2006-03-31,CEU3231500001,Nondurable Goods: Apparel,236.9
2006-04-30,CEU3231500001,Nondurable Goods: Apparel,237.5
2006-05-31,CEU3231500001,Nondurable Goods: Apparel,235.8
2006-06-30,CEU3231500001,Nondurable Goods: Apparel,237.5
2006-07-31,CEU3231500001,Nondurable Goods: Apparel,233.6
2006-08-31,CEU3231500001,Nondurable Goods: Apparel,230.6
2006-09-30,CEU3231500001,Nondurable Goods: Apparel,231.0
2006-10-31,CEU3231500001,Nondurable Goods: Apparel,227.6
2006-11-30,CEU3231500001,Nondurable Goods: Apparel,225.6
2006-12-31,CEU3231500001,Nondurable Goods: Apparel,223.5
2007-01-31,CEU3231500001,Nondurable Goods: Apparel,216.4
2007-02-28,CEU3231500001,Nondurable Goods: Apparel,218.2
2007-03-31,CEU3231500001,Nondurable Goods: Apparel,218.9
2007-04-30,CEU3231500001,Nondurable Goods: Apparel,218.0
2007-05-31,CEU3231500001,Nondurable Goods: Apparel,217.2
2007-06-30,CEU3231500001,Nondurable Goods: Apparel,217.3
2007-07-31,CEU3231500001,Nondurable Goods: Apparel,214.5
2007-08-31,CEU3231500001,Nondurable Goods: Apparel,213.3
2007-09-30,CEU3231500001,Nondurable Goods: Apparel,213.7
2007-10-31,CEU3231500001,Nondurable Goods: Apparel,209.8
2007-11-30,CEU3231500001,Nondurable Goods: Apparel,210.2
2007-12-31,CEU3231500001,Nondurable Goods: Apparel,207.3
2008-01-31,CEU3231500001,Nondurable Goods: Apparel,200.6
2008-02-29,CEU3231500001,Nondurable Goods: Apparel,203.1
2008-03-31,CEU3231500001,Nondurable Goods: Apparel,202.9
2008-04-30,CEU3231500001,Nondurable Goods: Apparel,202.7
2008-05-31,CEU3231500001,Nondurable Goods: Apparel,202.1
2008-06-30,CEU3231500001,Nondurable Goods: Apparel,204.3
2008-07-31,CEU3231500001,Nondurable Goods: Apparel,201.2
2008-08-31,CEU3231500001,Nondurable Goods: Apparel,203.2
2008-09-30,CEU3231500001,Nondurable Goods: Apparel,201.4
2008-10-31,CEU3231500001,Nondurable Goods: Apparel,194.5
2008-11-30,CEU3231500001,Nondurable Goods: Apparel,188.9
2008-12-31,CEU3231500001,Nondurable Goods: Apparel,183.1
2009-01-31,CEU3231500001,Nondurable Goods: Apparel,174.8
2009-02-28,CEU3231500001,Nondurable Goods: Apparel,176.0
2009-03-31,CEU3231500001,Nondurable Goods: Apparel,174.0
2009-04-30,CEU3231500001,Nondurable Goods: Apparel,170.0
2009-05-31,CEU3231500001,Nondurable Goods: Apparel,170.2
2009-06-30,CEU3231500001,Nondurable Goods: Apparel,166.7
2009-07-31,CEU3231500001,Nondurable Goods: Apparel,165.8
2009-08-31,CEU3231500001,Nondurable Goods: Apparel,167.2
2009-09-30,CEU3231500001,Nondurable Goods: Apparel,165.6
2009-10-31,CEU3231500001,Nondurable Goods: Apparel,161.7
2009-11-30,CEU3231500001,Nondurable Goods: Apparel,158.1
2009-12-31,CEU3231500001,Nondurable Goods: Apparel,159.4
2010-01-31,CEU3231500001,Nondurable Goods: Apparel,159.2
2010-02-28,CEU3231500001,Nondurable Goods: Apparel,160.5
2010-03-31,CEU3231500001,Nondurable Goods: Apparel,158.5
2010-04-30,CEU3231500001,Nondurable Goods: Apparel,157.4
2010-05-31,CEU3231500001,Nondurable Goods: Apparel,156.6
2010-06-30,CEU3231500001,Nondurable Goods: Apparel,158.2
2010-07-31,CEU3231500001,Nondurable Goods: Apparel,155.1
2010-08-31,CEU3231500001,Nondurable Goods: Apparel,156.1
2010-09-30,CEU3231500001,Nondurable Goods: Apparel,155.5
2010-10-31,CEU3231500001,Nondurable Goods: Apparel,154.6
