,ds,State,Gender,Legal,Indigenous,y
2398,2016Q2,ACT,Male,Sentenced,Non-ATSI,194
2399,2016Q3,ACT,Male,Sentenced,Non-ATSI,207
2400,2016Q4,ACT,Male,Sentenced,Non-ATSI,210
2401,2005Q1,NSW,Male,Sentenced,ATSI,1240
2402,2005Q2,NSW,Male,Sentenced,ATSI,1223
2403,2005Q3,NSW,Male,Sentenced,ATSI,1249
2404,2005Q4,NSW,Male,Sentenced,ATSI,1243
2405,2006Q1,NSW,Male,Sentenced,ATSI,1278
2406,2006Q2,NSW,Male,Sentenced,ATSI,1332
2407,2006Q3,NSW,Male,Sentenced,ATSI,1361
2408,2006Q4,NSW,Male,Sentenced,ATSI,1372
2409,2007Q1,NSW,Male,Sentenced,ATSI,1375
2410,2007Q2,NSW,Male,Sentenced,ATSI,1377
2411,2007Q3,NSW,Male,Sentenced,ATSI,1381
2412,2007Q4,NSW,Male,Sentenced,ATSI,1360
2413,2008Q1,NSW,Male,Sentenced,ATSI,1343
2414,2008Q2,NSW,Male,Sentenced,ATSI,1382
2415,2008Q3,NSW,Male,Sentenced,ATSI,1463
2416,2008Q4,NSW,Male,Sentenced,ATSI,1441
2417,2009Q1,NSW,Male,Sentenced,ATSI,1440
2418,2009Q2,NSW,Male,Sentenced,ATSI,1556
2419,2009Q3,NSW,Male,Sentenced,ATSI,1592
2420,2009Q4,NSW,Male,Sentenced,ATSI,1604
2421,2010Q1,NSW,Male,Sentenced,ATSI,1577
2422,2010Q2,NSW,Male,Sentenced,ATSI,1589
2423,2010Q3,NSW,Male,Sentenced,ATSI,1586
2424,2010Q4,NSW,Male,Sentenced,ATSI,1595
2425,2011Q1,NSW,Male,Sentenced,ATSI,1505
2426,2011Q2,NSW,Male,Sentenced,ATSI,1559
2427,2011Q3,NSW,Male,Sentenced,ATSI,1536
2428,2011Q4,NSW,Male,Sentenced,ATSI,1489
2429,2012Q1,NSW,Male,Sentenced,ATSI,1467
2430,2012Q2,NSW,Male,Sentenced,ATSI,1486
2431,2012Q3,NSW,Male,Sentenced,ATSI,1517
2432,2012Q4,NSW,Male,Sentenced,ATSI,1487
2433,2013Q1,NSW,Male,Sentenced,ATSI,1485
2434,2013Q2,NSW,Male,Sentenced,ATSI,1537
2435,2013Q3,NSW,Male,Sentenced,ATSI,1570
2436,2013Q4,NSW,Male,Sentenced,ATSI,1615
2437,2014Q1,NSW,Male,Sentenced,ATSI,1654
2438,2014Q2,NSW,Male,Sentenced,ATSI,1733
2439,2014Q3,NSW,Male,Sentenced,ATSI,1685
2440,2014Q4,NSW,Male,Sentenced,ATSI,1667
2441,2015Q1,NSW,Male,Sentenced,ATSI,1702
2442,2015Q2,NSW,Male,Sentenced,ATSI,1815
2443,2015Q3,NSW,Male,Sentenced,ATSI,1808
2444,2015Q4,NSW,Male,Sentenced,ATSI,1911
2445,2016Q1,NSW,Male,Sentenced,ATSI,1877
2446,2016Q2,NSW,Male,Sentenced,ATSI,1929
2447,2016Q3,NSW,Male,Sentenced,ATSI,1948
2448,2016Q4,NSW,Male,Sentenced,ATSI,1905
2449,2005Q1,NSW,Male,Sentenced,Non-ATSI,5156
2450,2005Q2,NSW,Male,Sentenced,Non-ATSI,5249
2451,2005Q3,NSW,Male,Sentenced,Non-ATSI,5291
2452,2005Q4,NSW,Male,Sentenced,Non-ATSI,5259
2453,2006Q1,NSW,Male,Sentenced,Non-ATSI,5215
2454,2006Q2,NSW,Male,Sentenced,Non-ATSI,5262
2455,2006Q3,NSW,Male,Sentenced,Non-ATSI,5210
2456,2006Q4,NSW,Male,Sentenced,Non-ATSI,5289
2457,2007Q1,NSW,Male,Sentenced,Non-ATSI,5289
2458,2007Q2,NSW,Male,Sentenced,Non-ATSI,5384
2459,2007Q3,NSW,Male,Sentenced,Non-ATSI,5365
2460,2007Q4,NSW,Male,Sentenced,Non-ATSI,5262
2461,2008Q1,NSW,Male,Sentenced,Non-ATSI,5263
2462,2008Q2,NSW,Male,Sentenced,Non-ATSI,5321
2463,2008Q3,NSW,Male,Sentenced,Non-ATSI,5440
2464,2008Q4,NSW,Male,Sentenced,Non-ATSI,5434
2465,2009Q1,NSW,Male,Sentenced,Non-ATSI,5415
2466,2009Q2,NSW,Male,Sentenced,Non-ATSI,5586
2467,2009Q3,NSW,Male,Sentenced,Non-ATSI,5555
2468,2009Q4,NSW,Male,Sentenced,Non-ATSI,5586
2469,2010Q1,NSW,Male,Sentenced,Non-ATSI,5429
2470,2010Q2,NSW,Male,Sentenced,Non-ATSI,5502
2471,2010Q3,NSW,Male,Sentenced,Non-ATSI,5504
2472,2010Q4,NSW,Male,Sentenced,Non-ATSI,5437
2473,2011Q1,NSW,Male,Sentenced,Non-ATSI,5244
2474,2011Q2,NSW,Male,Sentenced,Non-ATSI,5204
2475,2011Q3,NSW,Male,Sentenced,Non-ATSI,5171
2476,2011Q4,NSW,Male,Sentenced,Non-ATSI,5159
2477,2012Q1,NSW,Male,Sentenced,Non-ATSI,5082
2478,2012Q2,NSW,Male,Sentenced,Non-ATSI,5142
2479,2012Q3,NSW,Male,Sentenced,Non-ATSI,5096
2480,2012Q4,NSW,Male,Sentenced,Non-ATSI,5082
2481,2013Q1,NSW,Male,Sentenced,Non-ATSI,5059
2482,2013Q2,NSW,Male,Sentenced,Non-ATSI,5105
2483,2013Q3,NSW,Male,Sentenced,Non-ATSI,5187
2484,2013Q4,NSW,Male,Sentenced,Non-ATSI,5310
2485,2014Q1,NSW,Male,Sentenced,Non-ATSI,5286
2486,2014Q2,NSW,Male,Sentenced,Non-ATSI,5472
2487,2014Q3,NSW,Male,Sentenced,Non-ATSI,5569
2488,2014Q4,NSW,Male,Sentenced,Non-ATSI,5564
2489,2015Q1,NSW,Male,Sentenced,Non-ATSI,5488
2490,2015Q2,NSW,Male,Sentenced,Non-ATSI,5678
2491,2015Q3,NSW,Male,Sentenced,Non-ATSI,5787
2492,2015Q4,NSW,Male,Sentenced,Non-ATSI,5904
2493,2016Q1,NSW,Male,Sentenced,Non-ATSI,5865
2494,2016Q2,NSW,Male,Sentenced,Non-ATSI,5924
2495,2016Q3,NSW,Male,Sentenced,Non-ATSI,5979
2496,2016Q4,NSW,Male,Sentenced,Non-ATSI,6014
2497,2005Q1,NT,Male,Sentenced,ATSI,496
2498,2005Q2,NT,Male,Sentenced,ATSI,526
2499,2005Q3,NT,Male,Sentenced,ATSI,529
2500,2005Q4,NT,Male,Sentenced,ATSI,490
2501,2006Q1,NT,Male,Sentenced,ATSI,517
2502,2006Q2,NT,Male,Sentenced,ATSI,530
2503,2006Q3,NT,Male,Sentenced,ATSI,481
2504,2006Q4,NT,Male,Sentenced,ATSI,493
2505,2007Q1,NT,Male,Sentenced,ATSI,521
2506,2007Q2,NT,Male,Sentenced,ATSI,565
2507,2007Q3,NT,Male,Sentenced,ATSI,553
2508,2007Q4,NT,Male,Sentenced,ATSI,523
2509,2008Q1,NT,Male,Sentenced,ATSI,537
2510,2008Q2,NT,Male,Sentenced,ATSI,556
2511,2008Q3,NT,Male,Sentenced,ATSI,578
2512,2008Q4,NT,Male,Sentenced,ATSI,594
2513,2009Q1,NT,Male,Sentenced,ATSI,645
2514,2009Q2,NT,Male,Sentenced,ATSI,647
2515,2009Q3,NT,Male,Sentenced,ATSI,633
2516,2009Q4,NT,Male,Sentenced,ATSI,655
2517,2010Q1,NT,Male,Sentenced,ATSI,651
2518,2010Q2,NT,Male,Sentenced,ATSI,689
2519,2010Q3,NT,Male,Sentenced,ATSI,651
2520,2010Q4,NT,Male,Sentenced,ATSI,693
2521,2011Q1,NT,Male,Sentenced,ATSI,706
2522,2011Q2,NT,Male,Sentenced,ATSI,722
2523,2011Q3,NT,Male,Sentenced,ATSI,769
2524,2011Q4,NT,Male,Sentenced,ATSI,791
2525,2012Q1,NT,Male,Sentenced,ATSI,834
2526,2012Q2,NT,Male,Sentenced,ATSI,857
2527,2012Q3,NT,Male,Sentenced,ATSI,849
2528,2012Q4,NT,Male,Sentenced,ATSI,895
2529,2013Q1,NT,Male,Sentenced,ATSI,925
2530,2013Q2,NT,Male,Sentenced,ATSI,938
2531,2013Q3,NT,Male,Sentenced,ATSI,844
2532,2013Q4,NT,Male,Sentenced,ATSI,873
2533,2014Q1,NT,Male,Sentenced,ATSI,828
2534,2014Q2,NT,Male,Sentenced,ATSI,851
2535,2014Q3,NT,Male,Sentenced,ATSI,873
2536,2014Q4,NT,Male,Sentenced,ATSI,893
2537,2015Q1,NT,Male,Sentenced,ATSI,908
2538,2015Q2,NT,Male,Sentenced,ATSI,933
2539,2015Q3,NT,Male,Sentenced,ATSI,879
2540,2015Q4,NT,Male,Sentenced,ATSI,894
2541,2016Q1,NT,Male,Sentenced,ATSI,930
2542,2016Q2,NT,Male,Sentenced,ATSI,919
2543,2016Q3,NT,Male,Sentenced,ATSI,918
2544,2016Q4,NT,Male,Sentenced,ATSI,909
2545,2005Q1,NT,Male,Sentenced,Non-ATSI,117
2546,2005Q2,NT,Male,Sentenced,Non-ATSI,128
2547,2005Q3,NT,Male,Sentenced,Non-ATSI,120
2548,2005Q4,NT,Male,Sentenced,Non-ATSI,119
2549,2006Q1,NT,Male,Sentenced,Non-ATSI,119
2550,2006Q2,NT,Male,Sentenced,Non-ATSI,113
2551,2006Q3,NT,Male,Sentenced,Non-ATSI,101
2552,2006Q4,NT,Male,Sentenced,Non-ATSI,113
2553,2007Q1,NT,Male,Sentenced,Non-ATSI,114
2554,2007Q2,NT,Male,Sentenced,Non-ATSI,120
2555,2007Q3,NT,Male,Sentenced,Non-ATSI,117
2556,2007Q4,NT,Male,Sentenced,Non-ATSI,120
2557,2008Q1,NT,Male,Sentenced,Non-ATSI,123
2558,2008Q2,NT,Male,Sentenced,Non-ATSI,123
2559,2008Q3,NT,Male,Sentenced,Non-ATSI,121
2560,2008Q4,NT,Male,Sentenced,Non-ATSI,119
2561,2009Q1,NT,Male,Sentenced,Non-ATSI,142
2562,2009Q2,NT,Male,Sentenced,Non-ATSI,131
2563,2009Q3,NT,Male,Sentenced,Non-ATSI,130
2564,2009Q4,NT,Male,Sentenced,Non-ATSI,140
2565,2010Q1,NT,Male,Sentenced,Non-ATSI,153
2566,2010Q2,NT,Male,Sentenced,Non-ATSI,148
2567,2010Q3,NT,Male,Sentenced,Non-ATSI,164
2568,2010Q4,NT,Male,Sentenced,Non-ATSI,155
2569,2011Q1,NT,Male,Sentenced,Non-ATSI,149
2570,2011Q2,NT,Male,Sentenced,Non-ATSI,173
2571,2011Q3,NT,Male,Sentenced,Non-ATSI,165
2572,2011Q4,NT,Male,Sentenced,Non-ATSI,177
2573,2012Q1,NT,Male,Sentenced,Non-ATSI,180
2574,2012Q2,NT,Male,Sentenced,Non-ATSI,178
2575,2012Q3,NT,Male,Sentenced,Non-ATSI,176
2576,2012Q4,NT,Male,Sentenced,Non-ATSI,179
2577,2013Q1,NT,Male,Sentenced,Non-ATSI,181
2578,2013Q2,NT,Male,Sentenced,Non-ATSI,165
2579,2013Q3,NT,Male,Sentenced,Non-ATSI,137
2580,2013Q4,NT,Male,Sentenced,Non-ATSI,147
2581,2014Q1,NT,Male,Sentenced,Non-ATSI,138
2582,2014Q2,NT,Male,Sentenced,Non-ATSI,142
2583,2014Q3,NT,Male,Sentenced,Non-ATSI,151
2584,2014Q4,NT,Male,Sentenced,Non-ATSI,142
2585,2015Q1,NT,Male,Sentenced,Non-ATSI,150
2586,2015Q2,NT,Male,Sentenced,Non-ATSI,161
2587,2015Q3,NT,Male,Sentenced,Non-ATSI,162
2588,2015Q4,NT,Male,Sentenced,Non-ATSI,152
2589,2016Q1,NT,Male,Sentenced,Non-ATSI,176
2590,2016Q2,NT,Male,Sentenced,Non-ATSI,170
2591,2016Q3,NT,Male,Sentenced,Non-ATSI,169
2592,2016Q4,NT,Male,Sentenced,Non-ATSI,167
2593,2005Q1,QLD,Male,Sentenced,ATSI,974
2594,2005Q2,QLD,Male,Sentenced,ATSI,1008
2595,2005Q3,QLD,Male,Sentenced,ATSI,1030
2596,2005Q4,QLD,Male,Sentenced,ATSI,1032
2597,2006Q1,QLD,Male,Sentenced,ATSI,1081
2598,2006Q2,QLD,Male,Sentenced,ATSI,1125
2599,2006Q3,QLD,Male,Sentenced,ATSI,1137
2600,2006Q4,QLD,Male,Sentenced,ATSI,1130
2601,2007Q1,QLD,Male,Sentenced,ATSI,1100
2602,2007Q2,QLD,Male,Sentenced,ATSI,1088
2603,2007Q3,QLD,Male,Sentenced,ATSI,999
2604,2007Q4,QLD,Male,Sentenced,ATSI,1011
2605,2008Q1,QLD,Male,Sentenced,ATSI,1018
2606,2008Q2,QLD,Male,Sentenced,ATSI,1087
2607,2008Q3,QLD,Male,Sentenced,ATSI,1066
2608,2008Q4,QLD,Male,Sentenced,ATSI,1069
2609,2009Q1,QLD,Male,Sentenced,ATSI,1075
2610,2009Q2,QLD,Male,Sentenced,ATSI,1170
2611,2009Q3,QLD,Male,Sentenced,ATSI,1197
2612,2009Q4,QLD,Male,Sentenced,ATSI,1177
2613,2010Q1,QLD,Male,Sentenced,ATSI,1203
2614,2010Q2,QLD,Male,Sentenced,ATSI,1235
2615,2010Q3,QLD,Male,Sentenced,ATSI,1234
2616,2010Q4,QLD,Male,Sentenced,ATSI,1210
2617,2011Q1,QLD,Male,Sentenced,ATSI,1175
2618,2011Q2,QLD,Male,Sentenced,ATSI,1207
2619,2011Q3,QLD,Male,Sentenced,ATSI,1203
2620,2011Q4,QLD,Male,Sentenced,ATSI,1236
2621,2012Q1,QLD,Male,Sentenced,ATSI,1216
2622,2012Q2,QLD,Male,Sentenced,ATSI,1203
2623,2012Q3,QLD,Male,Sentenced,ATSI,1195
2624,2012Q4,QLD,Male,Sentenced,ATSI,1282
2625,2013Q1,QLD,Male,Sentenced,ATSI,1308
2626,2013Q2,QLD,Male,Sentenced,ATSI,1343
2627,2013Q3,QLD,Male,Sentenced,ATSI,1393
2628,2013Q4,QLD,Male,Sentenced,ATSI,1465
2629,2014Q1,QLD,Male,Sentenced,ATSI,1517
2630,2014Q2,QLD,Male,Sentenced,ATSI,1566
2631,2014Q3,QLD,Male,Sentenced,ATSI,1576
2632,2014Q4,QLD,Male,Sentenced,ATSI,1645
2633,2015Q1,QLD,Male,Sentenced,ATSI,1618
2634,2015Q2,QLD,Male,Sentenced,ATSI,1660
2635,2015Q3,QLD,Male,Sentenced,ATSI,1602
2636,2015Q4,QLD,Male,Sentenced,ATSI,1617
2637,2016Q1,QLD,Male,Sentenced,ATSI,1686
2638,2016Q2,QLD,Male,Sentenced,ATSI,1723
2639,2016Q3,QLD,Male,Sentenced,ATSI,1664
2640,2016Q4,QLD,Male,Sentenced,ATSI,1728
2641,2005Q1,QLD,Male,Sentenced,Non-ATSI,2966
2642,2005Q2,QLD,Male,Sentenced,Non-ATSI,2960
2643,2005Q3,QLD,Male,Sentenced,Non-ATSI,2985
2644,2005Q4,QLD,Male,Sentenced,Non-ATSI,2933
2645,2006Q1,QLD,Male,Sentenced,Non-ATSI,2939
2646,2006Q2,QLD,Male,Sentenced,Non-ATSI,2938
2647,2006Q3,QLD,Male,Sentenced,Non-ATSI,2930
2648,2006Q4,QLD,Male,Sentenced,Non-ATSI,2968
2649,2007Q1,QLD,Male,Sentenced,Non-ATSI,2963
2650,2007Q2,QLD,Male,Sentenced,Non-ATSI,2971
2651,2007Q3,QLD,Male,Sentenced,Non-ATSI,2944
2652,2007Q4,QLD,Male,Sentenced,Non-ATSI,2924
2653,2008Q1,QLD,Male,Sentenced,Non-ATSI,2835
2654,2008Q2,QLD,Male,Sentenced,Non-ATSI,2901
2655,2008Q3,QLD,Male,Sentenced,Non-ATSI,2932
2656,2008Q4,QLD,Male,Sentenced,Non-ATSI,3017
2657,2009Q1,QLD,Male,Sentenced,Non-ATSI,2969
2658,2009Q2,QLD,Male,Sentenced,Non-ATSI,3045
2659,2009Q3,QLD,Male,Sentenced,Non-ATSI,2950
2660,2009Q4,QLD,Male,Sentenced,Non-ATSI,2881
2661,2010Q1,QLD,Male,Sentenced,Non-ATSI,2861
2662,2010Q2,QLD,Male,Sentenced,Non-ATSI,2935
2663,2010Q3,QLD,Male,Sentenced,Non-ATSI,2865
2664,2010Q4,QLD,Male,Sentenced,Non-ATSI,2855
2665,2011Q1,QLD,Male,Sentenced,Non-ATSI,2759
2666,2011Q2,QLD,Male,Sentenced,Non-ATSI,2826
2667,2011Q3,QLD,Male,Sentenced,Non-ATSI,2870
2668,2011Q4,QLD,Male,Sentenced,Non-ATSI,2904
2669,2012Q1,QLD,Male,Sentenced,Non-ATSI,2844
2670,2012Q2,QLD,Male,Sentenced,Non-ATSI,2849
2671,2012Q3,QLD,Male,Sentenced,Non-ATSI,2850
2672,2012Q4,QLD,Male,Sentenced,Non-ATSI,2896
2673,2013Q1,QLD,Male,Sentenced,Non-ATSI,2870
2674,2013Q2,QLD,Male,Sentenced,Non-ATSI,2904
2675,2013Q3,QLD,Male,Sentenced,Non-ATSI,2967
2676,2013Q4,QLD,Male,Sentenced,Non-ATSI,3132
2677,2014Q1,QLD,Male,Sentenced,Non-ATSI,3236
2678,2014Q2,QLD,Male,Sentenced,Non-ATSI,3231
2679,2014Q3,QLD,Male,Sentenced,Non-ATSI,3323
2680,2014Q4,QLD,Male,Sentenced,Non-ATSI,3365
2681,2015Q1,QLD,Male,Sentenced,Non-ATSI,3317
2682,2015Q2,QLD,Male,Sentenced,Non-ATSI,3362
2683,2015Q3,QLD,Male,Sentenced,Non-ATSI,3356
2684,2015Q4,QLD,Male,Sentenced,Non-ATSI,3358
2685,2016Q1,QLD,Male,Sentenced,Non-ATSI,3377
2686,2016Q2,QLD,Male,Sentenced,Non-ATSI,3360
2687,2016Q3,QLD,Male,Sentenced,Non-ATSI,3336
2688,2016Q4,QLD,Male,Sentenced,Non-ATSI,3480
2689,2005Q1,SA,Male,Sentenced,ATSI,167
2690,2005Q2,SA,Male,Sentenced,ATSI,151
2691,2005Q3,SA,Male,Sentenced,ATSI,153
2692,2005Q4,SA,Male,Sentenced,ATSI,170
2693,2006Q1,SA,Male,Sentenced,ATSI,162
2694,2006Q2,SA,Male,Sentenced,ATSI,169
2695,2006Q3,SA,Male,Sentenced,ATSI,186
2696,2006Q4,SA,Male,Sentenced,ATSI,193
2697,2007Q1,SA,Male,Sentenced,ATSI,176
2698,2007Q2,SA,Male,Sentenced,ATSI,197
2699,2007Q3,SA,Male,Sentenced,ATSI,213
2700,2007Q4,SA,Male,Sentenced,ATSI,219
2701,2008Q1,SA,Male,Sentenced,ATSI,222
2702,2008Q2,SA,Male,Sentenced,ATSI,235
2703,2008Q3,SA,Male,Sentenced,ATSI,237
2704,2008Q4,SA,Male,Sentenced,ATSI,228
2705,2009Q1,SA,Male,Sentenced,ATSI,237
2706,2009Q2,SA,Male,Sentenced,ATSI,248
2707,2009Q3,SA,Male,Sentenced,ATSI,253
2708,2009Q4,SA,Male,Sentenced,ATSI,254
2709,2010Q1,SA,Male,Sentenced,ATSI,243
2710,2010Q2,SA,Male,Sentenced,ATSI,244
2711,2010Q3,SA,Male,Sentenced,ATSI,244
2712,2010Q4,SA,Male,Sentenced,ATSI,254
2713,2011Q1,SA,Male,Sentenced,ATSI,270
2714,2011Q2,SA,Male,Sentenced,ATSI,263
2715,2011Q3,SA,Male,Sentenced,ATSI,277
2716,2011Q4,SA,Male,Sentenced,ATSI,273
2717,2012Q1,SA,Male,Sentenced,ATSI,273
2718,2012Q2,SA,Male,Sentenced,ATSI,273
2719,2012Q3,SA,Male,Sentenced,ATSI,269
2720,2012Q4,SA,Male,Sentenced,ATSI,273
2721,2013Q1,SA,Male,Sentenced,ATSI,283
2722,2013Q2,SA,Male,Sentenced,ATSI,269
2723,2013Q3,SA,Male,Sentenced,ATSI,278
2724,2013Q4,SA,Male,Sentenced,ATSI,292
2725,2014Q1,SA,Male,Sentenced,ATSI,301
2726,2014Q2,SA,Male,Sentenced,ATSI,295
2727,2014Q3,SA,Male,Sentenced,ATSI,314
2728,2014Q4,SA,Male,Sentenced,ATSI,343
2729,2015Q1,SA,Male,Sentenced,ATSI,335
2730,2015Q2,SA,Male,Sentenced,ATSI,338
2731,2015Q3,SA,Male,Sentenced,ATSI,338
2732,2015Q4,SA,Male,Sentenced,ATSI,322
2733,2016Q1,SA,Male,Sentenced,ATSI,314
2734,2016Q2,SA,Male,Sentenced,ATSI,330
2735,2016Q3,SA,Male,Sentenced,ATSI,346
2736,2016Q4,SA,Male,Sentenced,ATSI,357
2737,2005Q1,SA,Male,Sentenced,Non-ATSI,807
2738,2005Q2,SA,Male,Sentenced,Non-ATSI,816
2739,2005Q3,SA,Male,Sentenced,Non-ATSI,801
2740,2005Q4,SA,Male,Sentenced,Non-ATSI,780
2741,2006Q1,SA,Male,Sentenced,Non-ATSI,792
2742,2006Q2,SA,Male,Sentenced,Non-ATSI,781
2743,2006Q3,SA,Male,Sentenced,Non-ATSI,803
2744,2006Q4,SA,Male,Sentenced,Non-ATSI,851
2745,2007Q1,SA,Male,Sentenced,Non-ATSI,863
2746,2007Q2,SA,Male,Sentenced,Non-ATSI,883
2747,2007Q3,SA,Male,Sentenced,Non-ATSI,894
2748,2007Q4,SA,Male,Sentenced,Non-ATSI,935
2749,2008Q1,SA,Male,Sentenced,Non-ATSI,945
2750,2008Q2,SA,Male,Sentenced,Non-ATSI,963
2751,2008Q3,SA,Male,Sentenced,Non-ATSI,994
2752,2008Q4,SA,Male,Sentenced,Non-ATSI,998
2753,2009Q1,SA,Male,Sentenced,Non-ATSI,963
2754,2009Q2,SA,Male,Sentenced,Non-ATSI,975
2755,2009Q3,SA,Male,Sentenced,Non-ATSI,971
2756,2009Q4,SA,Male,Sentenced,Non-ATSI,975
2757,2010Q1,SA,Male,Sentenced,Non-ATSI,948
2758,2010Q2,SA,Male,Sentenced,Non-ATSI,949
2759,2010Q3,SA,Male,Sentenced,Non-ATSI,985
2760,2010Q4,SA,Male,Sentenced,Non-ATSI,980
2761,2011Q1,SA,Male,Sentenced,Non-ATSI,978
2762,2011Q2,SA,Male,Sentenced,Non-ATSI,1012
2763,2011Q3,SA,Male,Sentenced,Non-ATSI,1070
2764,2011Q4,SA,Male,Sentenced,Non-ATSI,1074
2765,2012Q1,SA,Male,Sentenced,Non-ATSI,1084
2766,2012Q2,SA,Male,Sentenced,Non-ATSI,1095
2767,2012Q3,SA,Male,Sentenced,Non-ATSI,1082
2768,2012Q4,SA,Male,Sentenced,Non-ATSI,1111
2769,2013Q1,SA,Male,Sentenced,Non-ATSI,1123
2770,2013Q2,SA,Male,Sentenced,Non-ATSI,1133
2771,2013Q3,SA,Male,Sentenced,Non-ATSI,1137
2772,2013Q4,SA,Male,Sentenced,Non-ATSI,1180
2773,2014Q1,SA,Male,Sentenced,Non-ATSI,1214
2774,2014Q2,SA,Male,Sentenced,Non-ATSI,1247
2775,2014Q3,SA,Male,Sentenced,Non-ATSI,1241
2776,2014Q4,SA,Male,Sentenced,Non-ATSI,1326
2777,2015Q1,SA,Male,Sentenced,Non-ATSI,1328
2778,2015Q2,SA,Male,Sentenced,Non-ATSI,1355
2779,2015Q3,SA,Male,Sentenced,Non-ATSI,1350
2780,2015Q4,SA,Male,Sentenced,Non-ATSI,1357
2781,2016Q1,SA,Male,Sentenced,Non-ATSI,1337
2782,2016Q2,SA,Male,Sentenced,Non-ATSI,1341
2783,2016Q3,SA,Male,Sentenced,Non-ATSI,1323
2784,2016Q4,SA,Male,Sentenced,Non-ATSI,1322
2785,2005Q1,TAS,Male,Sentenced,ATSI,44
2786,2005Q2,TAS,Male,Sentenced,ATSI,47
2787,2005Q3,TAS,Male,Sentenced,ATSI,45
2788,2005Q4,TAS,Male,Sentenced,ATSI,51
2789,2006Q1,TAS,Male,Sentenced,ATSI,38
2790,2006Q2,TAS,Male,Sentenced,ATSI,36
2791,2006Q3,TAS,Male,Sentenced,ATSI,38
2792,2006Q4,TAS,Male,Sentenced,ATSI,40
2793,2007Q1,TAS,Male,Sentenced,ATSI,45
2794,2007Q2,TAS,Male,Sentenced,ATSI,47
2795,2007Q3,TAS,Male,Sentenced,ATSI,48
2796,2007Q4,TAS,Male,Sentenced,ATSI,53
2797,2008Q1,TAS,Male,Sentenced,ATSI,47
2798,2008Q2,TAS,Male,Sentenced,ATSI,47
2799,2008Q3,TAS,Male,Sentenced,ATSI,47
2800,2008Q4,TAS,Male,Sentenced,ATSI,47
2801,2009Q1,TAS,Male,Sentenced,ATSI,43
2802,2009Q2,TAS,Male,Sentenced,ATSI,45
2803,2009Q3,TAS,Male,Sentenced,ATSI,42
2804,2009Q4,TAS,Male,Sentenced,ATSI,42
2805,2010Q1,TAS,Male,Sentenced,ATSI,43
2806,2010Q2,TAS,Male,Sentenced,ATSI,47
2807,2010Q3,TAS,Male,Sentenced,ATSI,44
2808,2010Q4,TAS,Male,Sentenced,ATSI,46
2809,2011Q1,TAS,Male,Sentenced,ATSI,44
2810,2011Q2,TAS,Male,Sentenced,ATSI,52
2811,2011Q3,TAS,Male,Sentenced,ATSI,51
2812,2011Q4,TAS,Male,Sentenced,ATSI,53
2813,2012Q1,TAS,Male,Sentenced,ATSI,59
2814,2012Q2,TAS,Male,Sentenced,ATSI,56
2815,2012Q3,TAS,Male,Sentenced,ATSI,50
2816,2012Q4,TAS,Male,Sentenced,ATSI,50
2817,2013Q1,TAS,Male,Sentenced,ATSI,53
2818,2013Q2,TAS,Male,Sentenced,ATSI,44
2819,2013Q3,TAS,Male,Sentenced,ATSI,45
2820,2013Q4,TAS,Male,Sentenced,ATSI,54
2821,2014Q1,TAS,Male,Sentenced,ATSI,44
2822,2014Q2,TAS,Male,Sentenced,ATSI,49
2823,2014Q3,TAS,Male,Sentenced,ATSI,45
2824,2014Q4,TAS,Male,Sentenced,ATSI,51
2825,2015Q1,TAS,Male,Sentenced,ATSI,48
2826,2015Q2,TAS,Male,Sentenced,ATSI,50
2827,2015Q3,TAS,Male,Sentenced,ATSI,47
2828,2015Q4,TAS,Male,Sentenced,ATSI,53
2829,2016Q1,TAS,Male,Sentenced,ATSI,52
2830,2016Q2,TAS,Male,Sentenced,ATSI,50
2831,2016Q3,TAS,Male,Sentenced,ATSI,56
2832,2016Q4,TAS,Male,Sentenced,ATSI,63
2833,2005Q1,TAS,Male,Sentenced,Non-ATSI,344
2834,2005Q2,TAS,Male,Sentenced,Non-ATSI,352
2835,2005Q3,TAS,Male,Sentenced,Non-ATSI,338
2836,2005Q4,TAS,Male,Sentenced,Non-ATSI,331
2837,2006Q1,TAS,Male,Sentenced,Non-ATSI,316
2838,2006Q2,TAS,Male,Sentenced,Non-ATSI,317
2839,2006Q3,TAS,Male,Sentenced,Non-ATSI,341
2840,2006Q4,TAS,Male,Sentenced,Non-ATSI,362
2841,2007Q1,TAS,Male,Sentenced,Non-ATSI,324
2842,2007Q2,TAS,Male,Sentenced,Non-ATSI,339
2843,2007Q3,TAS,Male,Sentenced,Non-ATSI,345
2844,2007Q4,TAS,Male,Sentenced,Non-ATSI,372
2845,2008Q1,TAS,Male,Sentenced,Non-ATSI,333
2846,2008Q2,TAS,Male,Sentenced,Non-ATSI,346
2847,2008Q3,TAS,Male,Sentenced,Non-ATSI,328
2848,2008Q4,TAS,Male,Sentenced,Non-ATSI,349
2849,2009Q1,TAS,Male,Sentenced,Non-ATSI,337
2850,2009Q2,TAS,Male,Sentenced,Non-ATSI,334
2851,2009Q3,TAS,Male,Sentenced,Non-ATSI,329
2852,2009Q4,TAS,Male,Sentenced,Non-ATSI,330
2853,2010Q1,TAS,Male,Sentenced,Non-ATSI,291
2854,2010Q2,TAS,Male,Sentenced,Non-ATSI,304
2855,2010Q3,TAS,Male,Sentenced,Non-ATSI,312
